Concurrency,Message Size,Heap Size,Garbage Collector,per10_latency (s),per50_latency (s),per90_latency (s),per95_latency (s),per98_latency (s),per99_latency (s),per99.5_latency (s),per99.9_latency (s),per99.95_latency (s),per99.99_latency (s)
100,10240,4g,UseSerialGC,0.00452118,0.0047214,0.00499126,0.0050867,0.005231028,0.005437712,0.006349712,0.0275880156,0.0409350894,0.1119016505
200,50,200m,UseConcMarkSweepGC,0.0019504,0.0021258,0.00249978,0.00265434,0.003108568,0.003381756,0.00360117,0.0073707102,0.0112298424,0.0284023333
200,50,200m,UseG1GC,0.00301009,0.0031587,0.0036673,0.0037723,0.00396114,0.004386553,0.005094232,0.0119391902,0.01801299725,0.03244670364
200,50,200m,UseParallelGC,0.0023708,0.0026542,0.0029791,0.0030835,0.003253012,0.00354743,0.003796207,0.0081755514,0.0148302837,0.04818675624
200,50,200m,UseSerialGC,0.0034968,0.0036485,0.0041826,0.0042764,0.004416988,0.004572476,0.004886813,0.0100837646,0.0130014277,0.04133326844
200,50,500m,UseConcMarkSweepGC,0.00265642,0.003129,0.00362638,0.00380299,0.00424038,0.004760022,0.005233507,0.0095606972,0.0148618464,0.03495138154
200,50,500m,UseG1GC,0.0034751,0.0036778,0.0042034,0.0043578,0.0046505,0.00512637,0.006293095,0.019326786,0.0273800045,0.0352337382
200,50,500m,UseParallelGC,0.0027429,0.0029279,0.00328795,0.00341525,0.00360149,0.003755625,0.0042064725,0.0086931125,0.01598816775,0.04315217425
200,50,500m,UseSerialGC,0.0041744,0.0043611,0.00466901,0.004796455,0.004990258,0.00516722,0.005480048,0.0117698886,0.0160702393,0.03312568512
200,50,1g,UseConcMarkSweepGC,0.004934,0.0050366,0.00547522,0.00576368,0.006317608,0.006668076,0.007429608,0.0155842438,0.0302678491,0.05044484822
200,50,1g,UseG1GC,0.00392286,0.0040667,0.00460536,0.00478499,0.005124388,0.005597878,0.00678166,0.0253143386,0.0340686496,0.04862109924
200,50,1g,UseParallelGC,0.0026404,0.0027668,0.0030294,0.0031359,0.00352058,0.00367932,0.00422228,0.018973706,0.024357641,0.0500002866
200,50,1g,UseSerialGC,0.0045364,0.00466745,0.00482272,0.0048856,0.005003392,0.005279222,0.0060166045,0.0142161798,0.02215680295,0.04707527337
200,50,4g,UseConcMarkSweepGC,0.01392498,0.0145575,0.01525266,0.01573145,0.016628968,0.017291618,0.01881064,0.0272392026,0.0355636518,0.05116055534
200,50,4g,UseG1GC,0.00514615,0.00541895,0.00614932,0.00669796,0.007378568,0.011932006,0.029445765,0.0435453095,0.04690536795,0.04972251359
200,50,4g,UseParallelGC,0.0027039,0.00284755,0.00317137,0.00332799,0.003745456,0.008110528,0.0154194165,0.0234144025,0.04266567235,0.06662065447
200,50,4g,UseSerialGC,0.0047249,0.0049002,0.0051509,0.00527035,0.00549944,0.00585432,0.02217356,0.036204171,0.05898689,0.1310201272
200,1024,200m,UseConcMarkSweepGC,0.0019282,0.0020948,0.0024966,0.00273007,0.003106056,0.0033676,0.003727507,0.0073227548,0.0097307908,0.02352806162
200,1024,200m,UseG1GC,0.0029205,0.0030656,0.0035786,0.003693255,0.003908226,0.004334175,0.004959203,0.0110054646,0.0161696444,0.03655201788
200,1024,200m,UseParallelGC,0.0023417,0.0025751,0.00297072,0.00323056,0.003473708,0.003617456,0.003877708,0.0081565768,0.01380923,0.04794279752
200,1024,200m,UseSerialGC,0.0034155,0.0035532,0.0039815,0.0041036,0.004255242,0.004420668,0.004718971,0.0078968845,0.01252961905,0.09123548523
200,1024,500m,UseConcMarkSweepGC,0.0025605,0.002941,0.00358644,0.003796,0.004126716,0.004509378,0.005032464,0.0087856544,0.0138846475,0.0344585008
200,1024,500m,UseG1GC,0.0034981,0.0037152,0.0042597,0.00444638,0.00480958,0.005354148,0.006174524,0.0128816976,0.027147496,0.03050769168
200,1024,500m,UseParallelGC,0.0027946,0.00297565,0.003359,0.0035218,0.00384038,0.004014145,0.004397065,0.009457844,0.01564132675,0.0268102504
200,1024,500m,UseSerialGC,0.0043132,0.00455595,0.00494153,0.005084205,0.00527992,0.005481093,0.005822442,0.0113437447,0.01516391685,0.0366673152
200,1024,1g,UseConcMarkSweepGC,0.0047647,0.0049158,0.00549356,0.00586364,0.006315592,0.006677032,0.00723126,0.0137277288,0.0243549536,0.05047788904
200,1024,1g,UseG1GC,0.00393367,0.00416095,0.00476279,0.00499109,0.00550087,0.005914142,0.0074739715,0.0257014342,0.0314181361,0.04803069954
200,1024,1g,UseParallelGC,0.00271523,0.00287125,0.00323301,0.003414625,0.00376897,0.003953102,0.004306572,0.0168048946,0.0204582063,0.03125278529
200,1024,1g,UseSerialGC,0.0043795,0.0045999,0.00497272,0.005121555,0.00532903,0.005605806,0.006407583,0.0149100071,0.02304633235,0.0304437464
200,1024,4g,UseConcMarkSweepGC,0.01444654,0.0153815,0.01612693,0.01633196,0.01668298,0.017201456,0.018071893,0.026621452,0.04172821655,0.04931433199
200,1024,4g,UseG1GC,0.00499817,0.00523835,0.00586597,0.00629383,0.007179074,0.010586842,0.020332239,0.0442890627,0.0498511658,0.05297063316
200,1024,4g,UseParallelGC,0.00264963,0.0027675,0.00310769,0.003299625,0.003643098,0.003999625,0.0167554905,0.0277749179,0.0334561354,0.0734867388
200,1024,4g,UseSerialGC,0.0046431,0.0047929,0.00495702,0.00503684,0.005354892,0.005884302,0.022080786,0.034021405,0.0593678195,0.1384064126
200,10240,200m,UseConcMarkSweepGC,0.0020796,0.0023085,0.00277579,0.0029318,0.003294694,0.003632492,0.0039454985,0.0063738994,0.0144456631,0.02083978277
200,10240,200m,UseG1GC,0.0030357,0.0032803,0.00383762,0.00407181,0.004572104,0.005242866,0.006152032,0.0105173412,0.0231269173,0.2776444124
200,10240,200m,UseParallelGC,0.0025217,0.0027734,0.00346134,0.00370384,0.004074112,0.004291756,0.004503935,0.0069388014,0.0464420253,0.04909643976
200,10240,200m,UseSerialGC,0.0037998,0.0040501,0.0043954,0.0045162,0.00467359,0.00481709,0.0050219925,0.0096786665,0.05541937375,0.08026046925
200,10240,500m,UseConcMarkSweepGC,0.0026532,0.0039236,0.00425066,0.0043618,0.004565976,0.004845836,0.005201096,0.0061573808,0.0068132628,0.02608491784
200,10240,500m,UseG1GC,0.00366779,0.00390945,0.0044765,0.004695925,0.00510711,0.005658625,0.0063915155,0.0116093373,0.01694056935,0.03767251707
200,10240,500m,UseParallelGC,0.00274586,0.0033179,0.00392662,0.00414481,0.004389752,0.004585484,0.004806113,0.0063730854,0.0089811165,0.04700329384
200,10240,500m,UseSerialGC,0.00438503,0.004905,0.00535927,0.0055014,0.005678474,0.005831409,0.0060250855,0.0102740608,0.0127134058,0.0249300371
200,10240,1g,UseConcMarkSweepGC,0.0051574,0.0054227,0.0058163,0.0060516,0.0066151,0.0073473,0.0079875,0.01193738,0.01857074,0.03975424
200,10240,1g,UseG1GC,0.004232,0.0044767,0.00507572,0.00533276,0.005842728,0.006277848,0.007337618,0.0128007628,0.0179471658,0.04059965176
200,10240,1g,UseParallelGC,0.0029996,0.0032139,0.00384186,0.00408576,0.004491468,0.004750984,0.004982721,0.0110247879,0.01420469015,0.03514826142
200,10240,1g,UseSerialGC,0.0048907,0.0052076,0.0056049,0.00571853,0.005868832,0.006028556,0.006284312,0.0121350101,0.01479482565,0.03709237433
200,10240,4g,UseConcMarkSweepGC,0.0149459,0.0156536,0.0164074,0.0166598,0.0170369,0.01749483,0.01862759,0.023845366,0.0288116705,0.0489066506
200,10240,4g,UseG1GC,0.00544529,0.00574855,0.00641339,0.00674186,0.007373014,0.008173077,0.0108584585,0.0298050326,0.0342763986,0.04147118446
200,10240,4g,UseParallelGC,0.00293593,0.00317025,0.003623,0.003784435,0.00403131,0.004271759,0.009182689,0.0255539597,0.0300018638,0.06167792888
200,10240,4g,UseSerialGC,0.00525855,0.0055629,0.00594635,0.0060752,0.00626821,0.006480565,0.00730446,0.0364276485,0.039576982,0.1179032102
500,50,200m,UseConcMarkSweepGC,0.0022462,0.002498,0.00291158,0.00307916,0.003478388,0.003874708,0.004205408,0.0082509408,0.011585556,0.03093291296
500,50,200m,UseG1GC,0.0035989,0.0037554,0.0042294,0.004441715,0.00488496,0.005275906,0.006274738,0.0130176587,0.0201759323,0.05652053913
500,50,200m,UseParallelGC,0.0024676,0.0027312,0.0031597,0.0033837,0.003635072,0.003809324,0.004249064,0.0092043088,0.0311370312,0.05110861328
500,50,200m,UseSerialGC,0.0038885,0.0040904,0.0044901,0.0047847,0.0050526,0.00541104,0.00608356,0.01218488,0.015388812,0.1010060116
500,50,500m,UseConcMarkSweepGC,0.0029393,0.0033418,0.0038317,0.00406672,0.004543576,0.005261484,0.00616478,0.0115111616,0.015315896,0.04280396352
500,50,500m,UseG1GC,0.0042083,0.004343,0.00486996,0.00506171,0.005734692,0.006256606,0.008276973,0.0222925368,0.0303625055,0.04117953006
500,50,500m,UseParallelGC,0.0031112,0.0033149,0.00369591,0.00385181,0.004125422,0.004358951,0.0047871045,0.0100882536,0.01535266295,0.03608814418
500,50,500m,UseSerialGC,0.00519479,0.0053852,0.0055923,0.005676965,0.005901498,0.00676204,0.00729891,0.0132328003,0.0180448554,0.03776073393
500,50,1g,UseConcMarkSweepGC,0.0050845,0.0052709,0.00589306,0.00618607,0.006795488,0.007380381,0.0081063005,0.0124069445,0.02942421265,0.0430235823
500,50,1g,UseG1GC,0.0044684,0.0046111,0.00516494,0.00534657,0.006156516,0.00674191,0.008812129,0.0326318888,0.0399451027,0.0503157726
500,50,1g,UseParallelGC,0.003097,0.0032413,0.0035666,0.00370572,0.004070832,0.004424164,0.005873284,0.0195762424,0.0234592248,0.04479232048
500,50,1g,UseSerialGC,0.00529699,0.0054722,0.00568437,0.00579238,0.006188338,0.007148843,0.0085970215,0.0146024727,0.02058589735,0.04131630096
500,50,4g,UseConcMarkSweepGC,0.01521208,0.0159675,0.01674074,0.01714345,0.017897096,0.018791644,0.021031507,0.0296979352,0.0398132932,0.07276084512
500,50,4g,UseG1GC,0.0058839,0.006154,0.00680898,0.00716142,0.008402204,0.012029568,0.024671024,0.0421439424,0.0514849776,0.05964579552
500,50,4g,UseParallelGC,0.00312319,0.0033448,0.0037304,0.003936685,0.004210264,0.007303602,0.017475382,0.0274658307,0.0351880097,0.07937501293
500,50,4g,UseSerialGC,0.00526136,0.0054155,0.00562006,0.00572696,0.006615408,0.007519988,0.024350034,0.0391206948,0.0708372162,0.1371769604
500,1024,200m,UseConcMarkSweepGC,0.0022251,0.00243455,0.00291805,0.00308105,0.00355916,0.003971165,0.0044709675,0.0088011555,0.01331454225,0.0308177555
500,1024,200m,UseG1GC,0.00356,0.0037102,0.00420314,0.00442869,0.004925928,0.005633668,0.00735261,0.0187555256,0.0295377959,0.2513766826
500,1024,200m,UseParallelGC,0.0024621,0.0027246,0.0031724,0.00342549,0.003704,0.003906968,0.004368735,0.0091867086,0.0161848847,0.05154206686
500,1024,200m,UseSerialGC,0.0038191,0.0040519,0.0044377,0.0047676,0.00506546,0.00534576,0.0059121,0.01138928,0.014286102,0.0990421948
500,1024,500m,UseConcMarkSweepGC,0.0031805,0.00352,0.00415008,0.00442908,0.004865174,0.005371401,0.006251007,0.0114196807,0.014852683,0.03048785298
500,1024,500m,UseG1GC,0.00444193,0.00475605,0.0054055,0.00575627,0.006572502,0.007142106,0.0082535455,0.018310548,0.0249290661,0.03606688967
500,1024,500m,UseParallelGC,0.00318319,0.0035094,0.00410262,0.00431041,0.004541382,0.004777847,0.0055463055,0.009436553,0.0155276945,0.02385452244
500,1024,500m,UseSerialGC,0.00527024,0.0054616,0.00571618,0.00585228,0.006573032,0.006897632,0.007282128,0.0144013816,0.0185987768,0.02877504288
500,1024,1g,UseConcMarkSweepGC,0.00375352,0.00509305,0.00599621,0.00634125,0.006943432,0.007513864,0.0084562315,0.015167315,0.0247962419,0.04269211943
500,1024,1g,UseG1GC,0.0050228,0.0053351,0.0059679,0.00624385,0.00700882,0.00795874,0.009670375,0.029721142,0.0331119345,0.0548973761
500,1024,1g,UseParallelGC,0.0033791,0.0037175,0.0042013,0.0043637,0.0045655,0.0047661,0.0056279,0.0172738,0.01864999,0.029203004
500,1024,1g,UseSerialGC,0.0054924,0.005893,0.00647452,0.0067004,0.007046024,0.007358896,0.007983404,0.0144816192,0.018386672,0.04133710324
500,1024,4g,UseConcMarkSweepGC,0.0148061,0.015658,0.01634642,0.016672765,0.017409368,0.018076722,0.019886538,0.0293042185,0.0381715855,0.05179880015
500,1024,4g,UseG1GC,0.00565257,0.00591145,0.00653167,0.006886375,0.010068552,0.015187858,0.026580905,0.0386377563,0.040030959,0.0411919518
500,1024,4g,UseParallelGC,0.0030418,0.003197,0.0037258,0.00386781,0.004062092,0.004858892,0.016663702,0.036872181,0.0720938991,0.2789341042
500,1024,4g,UseSerialGC,0.00525286,0.0054488,0.00568258,0.00584819,0.006621328,0.007052494,0.024437033,0.0353843436,0.0532566889,0.1222933372
500,10240,200m,UseConcMarkSweepGC,0.002135,0.0023502,0.0028837,0.003120465,0.003651032,0.003999164,0.00457409,0.0096825739,0.01645603185,0.02261653436
500,10240,200m,UseG1GC,0.00342877,0.00373295,0.0042784,0.0045234,0.005047854,0.005688384,0.006622848,0.027696761,0.1872516893,0.2388211365
500,10240,200m,UseParallelGC,0.0026212,0.0028934,0.0034722,0.00372216,0.00414252,0.004440564,0.004882824,0.0102783456,0.0496788704,0.05994775408
500,10240,200m,UseSerialGC,0.0039625,0.0042707,0.0047286,0.0048672,0.0050686,0.005327707,0.006199463,0.0122061025,0.07992114545,0.09212985299
500,10240,500m,UseConcMarkSweepGC,0.0028726,0.0031172,0.00367476,0.00400928,0.004493784,0.005013988,0.005740348,0.0120549752,0.0159943256,0.0319468056
500,10240,500m,UseG1GC,0.0041612,0.00434915,0.00494541,0.005185985,0.005736452,0.006035188,0.00627151,0.0080318033,0.01231717865,0.03718185953
500,10240,500m,UseParallelGC,0.0029431,0.0036738,0.00437563,0.004666175,0.00501583,0.005272224,0.005591606,0.0100830349,0.0193314769,0.05281944156
500,10240,500m,UseSerialGC,0.00446835,0.0048976,0.00564695,0.005782175,0.00591256,0.006015105,0.006133905,0.0072343865,0.00947338575,0.05171064265
500,10240,1g,UseConcMarkSweepGC,0.0036318,0.0049615,0.0057833,0.00619095,0.0068012,0.00755425,0.0093757,0.0174556,0.0206261625,0.058138115
500,10240,1g,UseG1GC,0.00459108,0.00478965,0.00544021,0.0056977,0.006414778,0.006695,0.007087715,0.0152439524,0.03404755635,0.04717783319
500,10240,1g,UseParallelGC,0.003206,0.0034047,0.00405922,0.004218,0.004539728,0.004864716,0.005028338,0.010277912,0.0169707696,0.03407059888
500,10240,1g,UseSerialGC,0.00552214,0.0059131,0.0064654,0.00659886,0.006784036,0.00698822,0.00781825,0.013700167,0.0187232041,0.04148910638
500,10240,4g,UseConcMarkSweepGC,0.01378976,0.0149525,0.01626338,0.016661,0.017132512,0.01771381,0.018395239,0.0224982884,0.0244373892,0.05192292864
500,10240,4g,UseG1GC,0.00589971,0.0062454,0.00697866,0.007372425,0.008348792,0.008794063,0.010163027,0.0266411373,0.0282449153,0.04558903053
500,10240,4g,UseParallelGC,0.0033392,0.0035723,0.0041574,0.00433802,0.004796664,0.00522408,0.016709511,0.0297335056,0.0381931905,0.07028369936
500,10240,4g,UseSerialGC,0.00566914,0.0060434,0.00661626,0.00675508,0.007013464,0.009002852,0.01294998,0.038539292,0.0478372416,0.1193944183